chembl_id	drug_group	drugbank_id	inchikey	name	pubchem_id	smiles
CHEMBL383921	approved	DB00234	CBQGYUDMJHNJBX-RTBURBONSA-N	Reboxetine	127151	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3
CHEMBL189	approved	DB00235	PZRHRDRVRGEVNW-UHFFFAOYSA-N	Milrinone	4197	CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
CHEMBL1585	approved	DB00236	NJBFOOCLYDNZJN-UHFFFAOYSA-N	Pipobroman	4842	C1CN(CCN1C(=O)CCBr)C(=O)CCBr
CHEMBL449	approved	DB00237	ZRIHAIZYIMGOAB-UHFFFAOYSA-N	Butabarbital	2479	CCC(C)C1(C(=O)NC(=O)NC1=O)CC
CHEMBL57	approved	DB00238	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Nevirapine	4463	CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
CHEMBL1262	approved	DB00239	QRJJEGAJXVEBNE-HKOYGPOVSA-N	Oxiconazole	5353853	C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
CHEMBL1201361	approved	DB00240	FJXOGVLKCZQRDN-PHCHRAKRSA-N	Alclometasone	5311000	CC1CC2C3C(CC4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)Cl
CHEMBL454	approved	DB00241	UZVHFVZFNXBMQJ-UHFFFAOYSA-N	Butalbital	2481	CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
CHEMBL1619	approved	DB00242	PTOAARAWEBMLNO-KVQBGUIXSA-N	Cladribine	20279	C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
CHEMBL1404	approved	DB00243	XKLMZUWKNUAPSZ-UHFFFAOYSA-N	Ranolazine	56959	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
CHEMBL704	approved	DB00244	KBOPZPXVLCULAV-UHFFFAOYSA-N	Mesalazine	4075	C1=CC(=C(C=C1N)C(=O)O)O
CHEMBL1201203	approved	DB00245	GIJXKZJWITVLHI-PMOLBWCYSA-N	Benzatropine	1201549	CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
CHEMBL708	approved	DB00246	MVWVFYHBGMAFLY-UHFFFAOYSA-N	Ziprasidone	60854	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
CHEMBL485253	approved	DB00247	KPJZHOPZRAFDTN-NQUBZZJWSA-N	Methysergide	6540428	CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
CHEMBL1201087	approved	DB00248	KORNTPPJEAJQIU-KJXAQDMKSA-N	Cabergoline	54746	CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
CHEMBL788	approved	DB00249	XQFRJNBWHJMXHO-RRKCRQDMSA-N	Idoxuridine	5905	C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
CHEMBL1043	approved	DB00250	MQJKPEGWNLWLTK-UHFFFAOYSA-N	Dapsone	2955	C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
CHEMBL1306	approved	DB00251	BLSQLHNBWJLIBQ-OZXSUGGESA-N	Terconazole	441383	CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
CHEMBL16	approved	DB00252	CXOFVDLJLONNDW-UHFFFAOYSA-N	Phenytoin	1775	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
CHEMBL1201173	approved	DB00253	GZENKSODFLBBHQ-ILSZZQPISA-N	Medrysone	247839	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C
CHEMBL1433	approved	DB00254	JBIWCJUYHHGXTC-AKNGSSGZSA-N	Doxycycline	54671203	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
CHEMBL411	approved	DB00255	RGLYKWWBQGJZGM-ISLYRVAYSA-N	Diethylstilbestrol	3054	CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
CHEMBL2103929	approved	DB00256	AHEVKYYGXVEWNO-UEPZRUIBSA-N	Lymecycline	54707177	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O
CHEMBL104	approved	DB00257	VNFPBHJOKIVQEB-UHFFFAOYSA-N	Clotrimazole	2812	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
CHEMBL1200800	approved	DB00258	VSGNNIFQASZAOI-UHFFFAOYSA-L	Calcium acetate	6116	CC(=O)[O-].CC(=O)[O-].[Ca+2]
CHEMBL21	approved	DB00259	FDDDEECHVMSUSB-UHFFFAOYSA-N	Sulfanilamide	5333	C1=CC(=CC=C1N)S(=O)(=O)N
CHEMBL771	approved	DB00260	DYDCUQKUCUHJBH-UWTATZPHSA-N	Cycloserine	6234	C1C(C(=O)NO1)N
CHEMBL760	approved	DB00261	OTBXOEAOVRKTNQ-UHFFFAOYSA-N	Anagrelide	2182	C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31
CHEMBL513	approved	DB00262	DLGOEMSEDOSKAD-UHFFFAOYSA-N	Carmustine	2578	C(CCl)NC(=O)N(CCCl)N=O
CHEMBL453	approved	DB00263	NHUHCSRWZMLRLA-UHFFFAOYSA-N	Sulfisoxazole	5344	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
CHEMBL13	approved	DB00264	IUBSYMUCCVWXPE-UHFFFAOYSA-N	Metoprolol	4171	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
CHEMBL1200709	approved	DB00265	DNTGGZPQPQTDQF-XBXARRHUSA-N	Crotamiton	2883	CCN(C1=CC=CC=C1C)C(=O)C=CC
CHEMBL1466	approved	DB00266	DOBMPNYZJYQDGZ-UHFFFAOYSA-N	Dicoumarol	54676038	C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
CHEMBL1201224	approved	DB00267	HJJDBAOLQAWBMH-YCRCPZNHSA-N	Cefmenoxime	9570757	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
CHEMBL589	approved	DB00268	UHSKFQJFRQCDBE-UHFFFAOYSA-N	Ropinirole	5095	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
CHEMBL1200761	investigational	DB00269	BFPSDSIWYFKGBC-UHFFFAOYSA-N	Chlorotrianisene	11289	COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC
CHEMBL1648	approved	DB00270	HMJIYCCIJYRONP-UHFFFAOYSA-N	Isradipine	3784	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
CHEMBL1201220	approved	DB00271	YVPYQUNUQOZFHG-UHFFFAOYSA-N	Diatrizoate	2140	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
CHEMBL1201323	approved	DB00272	JXDFEQONERDKSS-UHFFFAOYSA-N	Betazole	7741	C1=C(NN=C1)CCN
CHEMBL220492	approved	DB00273	KJADKKWYZYXHBB-XBWDGYHZSA-N	Topiramate	5284627	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C
CHEMBL1201195	approved	DB00274	SNBUBQHDYVFSQF-HIFRSBDPSA-N	Cefmetazole	42008	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
CHEMBL1516	approved	DB00275	VTRAEEWXHOVJFV-UHFFFAOYSA-N	Olmesartan	158781	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
CHEMBL43	approved	DB00276	XCPGHVQEEXUHNC-UHFFFAOYSA-N	Amsacrine	2179	COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
CHEMBL190	approved	DB00277	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	Theophylline	2153	CN1C2=C(C(=O)N(C1=O)C)NC=N2
CHEMBL1166	approved	DB00278	KXNPVXPOPUZYGB-IOVMHBDKSA-N	Argatroban	152951	CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C
CHEMBL1544	approved	DB00279	AUYYCJSJGJYCDS-LBPRGKRZSA-N	Liothyronine	5920	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O
CHEMBL517	approved	DB00280	UVTNFZQICZKOEM-UHFFFAOYSA-N	Disopyramide	3114	CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
CHEMBL79	approved	DB00281	NNJVILVZKWQKPM-UHFFFAOYSA-N	Lidocaine	3676	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
CHEMBL834	approved	DB00282	WRUUGTRCQOWXEG-UHFFFAOYSA-N	Pamidronic acid	4674	C(CN)C(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL1626	approved	DB00283	YNNUSGIPVFPVBX-NHCUHLMSSA-N	Clemastine	26987	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
CHEMBL1566	approved	DB00284	CEMXHAPUFJOOSV-XGWNLRGSSA-N	Acarbose	9811704	CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO
CHEMBL637	approved	DB00285	PNVNVHUZROJLTJ-UHFFFAOYSA-N	Venlafaxine	5656	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
CHEMBL2106240	approved	DB00286		Conjugated estrogens		
CHEMBL1200799	approved	DB00287	MKPLKVHSHYCHOC-AHTXBMBWSA-N	Travoprost	5282226	CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
CHEMBL1200732	approved	DB00288	ILKJAFIWWBXGDU-MOGDOJJUSA-N	Amcinonide	443958	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6
CHEMBL641	approved	DB00289	VHGCDTVCOLNTBX-QGZVFWFLSA-N	Atomoxetine	54841	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
CHEMBL403664	approved	DB00290	OYVAGSVQBOHSSS-WXFSZRTFSA-O	Bleomycin	5360373	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
CHEMBL515	approved	DB00291	JCKYGMPEJWAADB-UHFFFAOYSA-N	Chlorambucil	2708	C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
CHEMBL681	approved	DB00292	NPUKDXXFDDZOKR-LLVKDONJSA-N	Etomidate	667484	CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2
CHEMBL225071	approved	DB00293	IVTVGDXNLFLDRM-HNNXBMFYSA-N	Raltitrexed	104758	CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O
CHEMBL1531	approved	DB00294	GCKFUYQCUCGESZ-BPIQYHPVSA-N	Etonogestrel	6917715	CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
CHEMBL70	approved	DB00295	BQJCRHHNABKAKU-KBQPJGBKSA-N	Morphine	5288826	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
CHEMBL1077896	approved	DB00296	ZKMNUMMKYBVTFN-HNNXBMFYSA-N	Ropivacaine	175805	CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CHEMBL1098	approved	DB00297	LEBVLXFERQHONN-UHFFFAOYSA-N	Bupivacaine	2474	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
CHEMBL1201216	approved	DB00298	RFWZESUMWJKKRN-UHFFFAOYSA-N	Dapiprazole	3033538	CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4
CHEMBL1540	approved	DB00299	JNTOCHDNEULJHD-UHFFFAOYSA-N	Penciclovir	4725	C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N
CHEMBL1538	approved	DB00300	JFVZFKDSXNQEJW-CQSZACIVSA-N	Tenofovir disoproxil	5481350	CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C
CHEMBL222645	approved	DB00301	UIOFUWFRIANQPC-JKIFEVAISA-N	Flucloxacillin	21319	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
CHEMBL877	approved	DB00302	GYDJEQRTZSCIOI-LJGSYFOKSA-N	Tranexamic acid	5526	C1CC(CCC1CN)C(=O)O
CHEMBL1359	approved	DB00303	JUZNIMUFDBIJCM-ANEDZVCMSA-N	Ertapenem	150610	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O
CHEMBL1533	approved	DB00304	RPLCPCMSCLEKRS-BPIQYHPVSA-N	Desogestrel	40973	CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34
CHEMBL105	approved	DB00305	NWIBSHFKIJFRCO-WUDYKRTCSA-N	Mitomycin	5746	CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
CHEMBL1200802	approved	DB00306	BJVVMKUXKQHWJK-UHFFFAOYSA-N	Talbutal	8275	CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
CHEMBL1023	approved	DB00307	NAVMQTYZDKMPEU-UHFFFAOYSA-N	Bexarotene	82146	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
CHEMBL533	approved	DB00308	ALOBUEHUHMBRLE-UHFFFAOYSA-N	Ibutilide	60753	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
CHEMBL219146	approved	DB00309	HHJUWIANJFBDHT-KOTLKJBCSA-N	Vindesine	40839	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
CHEMBL1055	approved	DB00310	JIVPVXMEBJLZRO-UHFFFAOYSA-N	Chlorthalidone	2732	C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
CHEMBL18	withdrawn	DB00311	OUZWUKMCLIBBOG-UHFFFAOYSA-N	Ethoxzolamide	3295	CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N
CHEMBL448	approved	DB00312	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	Pentobarbital	4737	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
CHEMBL109	approved	DB00313	NIJJYAXOARWZEE-UHFFFAOYSA-N	Valproic Acid	3121	CCCC(CCC)C(=O)O
CHEMBL2303634	approved	DB00314	VCOPTHOUUNAYKQ-WBTCAYNUSA-N	Capreomycin	3000502	CC1C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)NC(C(=O)NCC(C(=O)N1)N)C2CCN=C(N2)N)CNC(=O)CC(CCCN)N.C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N
CHEMBL1185	approved	DB00315	ULSDMUVEXKOYBU-ZDUSSCGKSA-N	Zolmitriptan	60857	CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3
CHEMBL112	approved	DB00316	RZVAJINKPMORJF-UHFFFAOYSA-N	Acetaminophen	1983	CC(=O)NC1=CC=C(C=C1)O
CHEMBL939	approved	DB00317	XGALLCVXEZPNRQ-UHFFFAOYSA-N	Gefitinib	123631	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
CHEMBL485	approved	DB00318	OROGSEYTTFOCAN-DNJOTXNNSA-N	Codeine	5284371	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CHEMBL702	approved	DB00319	IVBHGBMCVLDMKU-GXNBUGAJSA-N	Piperacillin	43672	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
CHEMBL1732	approved	DB00320	LUZRJRNZXALNLM-JGRZULCMSA-N	Dihydroergotamine	10531	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
CHEMBL629	approved	DB00321	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Amitriptyline	2160	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
CHEMBL917	approved	DB00322	ODKNJVUHOIMIIZ-RRKCRQDMSA-N	Floxuridine	5790	C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
CHEMBL1324	approved	DB00323	MIQPIUSUKVNLNT-UHFFFAOYSA-N	Tolcapone	4659569	CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
CHEMBL1200600	approved	DB00324	FAOZLTXFLGPHNG-KNAQIMQKSA-N	Fluorometholone	9878	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
CHEMBL2097081	approved	DB00325	ASPOIVQEUUCDQT-UHFFFAOYSA-N	Nitroprusside	11963622	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4]
CHEMBL1237066	approved	DB00326	FATUQANACHZLRT-KMRXSBRUSA-L	Calcium glucoheptonate	62859	C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.[Ca+2]
CHEMBL398707	approved	DB00327	WVLOADHCBXTIJK-YNHQPCIGSA-N	Hydromorphone	5284570	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4
CHEMBL6	approved	DB00328	CGIGDMFJXJATDK-UHFFFAOYSA-N	Indometacin	3715	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
CHEMBL44884	approved	DB00330	AEUTYOVWOVBAKS-UWVGGRQHSA-N	Ethambutol	14052	CCC(CO)NCCNC(CC)CO
CHEMBL1431	approved	DB00331	XZWYZXLIPXDOLR-UHFFFAOYSA-N	Metformin	4091	CN(C)C(=N)N=C(N)N
CHEMBL1621597	approved	DB00332	OEXHQOGQTVQTAT-BHIXFJMTSA-N	Ipratropium	657308	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]
CHEMBL651	approved	DB00333	USSIQXCVUWKGNF-UHFFFAOYSA-N	Methadone	4095	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
CHEMBL715	approved	DB00334	KVWDHTXUZHCGIO-UHFFFAOYSA-N	Olanzapine	4585	CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
CHEMBL24	approved	DB00335	METKIMKYRPQLGS-UHFFFAOYSA-N	Atenolol	2249	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
CHEMBL869	approved	DB00336	IAIWVQXQOWNYOU-FPYGCLRLSA-N	Nitrofural	5447130	C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N
CHEMBL1200686	approved	DB00337	KASDHRXLYQOAKZ-XDSKOBMDSA-N	Pimecrolimus	6509979	CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C
CHEMBL1503	approved	DB00338	SUBDBMMJDZJVOS-UHFFFAOYSA-N	Omeprazole	4594	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
CHEMBL614	approved	DB00339	IPEHBUMCGVEMRF-UHFFFAOYSA-N	Pyrazinamide	1046	C1=CN=C(C=N1)C(=O)N
CHEMBL1201342	approved	DB00340	MJFJKKXQDNNUJF-UHFFFAOYSA-N	Metixene	4167	CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24
CHEMBL1000	approved	DB00341	ZKLPARSLTMPFCP-UHFFFAOYSA-N	Cetirizine	2678	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
CHEMBL17157	approved	DB00342	GUGOEEXESWIERI-UHFFFAOYSA-N	Terfenadine	5405	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
CHEMBL23	approved	DB00343	HSUGRBWQSSZJOP-RTWAWAEBSA-N	Diltiazem	39186	CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
CHEMBL668	approved	DB00344	BWPIARFWQZKAIA-UHFFFAOYSA-N	Protriptyline	4976	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
CHEMBL463	approved	DB00345	HSMNQINEKMPTIC-UHFFFAOYSA-N	Aminohippuric acid	2148	C1=CC(=CC=C1C(=O)NCC(=O)O)N
CHEMBL709	approved	DB00346	WNMJYKCGWZFFKR-UHFFFAOYSA-N	Alfuzosin	2092	CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
CHEMBL695	approved	DB00347	IRYJRGCIQBGHIV-UHFFFAOYSA-N	Trimethadione	5576	CC1(C(=O)N(C(=O)O1)C)C
CHEMBL1337	approved	DB00348	OUBCNLGXQFSTLU-UHFFFAOYSA-N	Nitisinone	115355	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]
CHEMBL70418	approved	DB00349	CXOXHMZGEKVPMT-UHFFFAOYSA-N	Clobazam	2789	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
CHEMBL802	approved	DB00350	ZFMITUMMTDLWHR-UHFFFAOYSA-N	Minoxidil	4201	C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
CHEMBL1201139	approved	DB00351	RQZAXGRLVPAYTJ-GQFGMJRRSA-N	Megestrol acetate	11683	CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
CHEMBL727	approved	DB00352	WYWHKKSPHMUBEB-UHFFFAOYSA-N	Tioguanine	2723601	C1=NC2=C(N1)C(=S)N=C(N2)N
CHEMBL1201356	approved	DB00353	UNBRKDKAWYKMIV-QWQRMKEZSA-N	Methylergometrine	8226	CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
CHEMBL1201271	approved	DB00354	MOYGZHXDRJNJEP-UHFFFAOYSA-N	Buclizine	6729	CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
CHEMBL158	approved	DB00355	WZPBZJONDBGPKJ-VEHQQRBSSA-N	Aztreonam	9568617	CC1C(C(=O)N1S(=O)(=O)[O-])NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)[NH3+]
CHEMBL1371	approved	DB00356	TZFWDZFKRBELIQ-UHFFFAOYSA-N	Chlorzoxazone	2733	C1=CC2=C(C=C1Cl)NC(=O)O2
CHEMBL488	approved	DB00357	ROBVIMPUHSLWNV-UHFFFAOYSA-N	Aminoglutethimide	2145	CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N
CHEMBL416956	approved	DB00358	XEEQGYMUWCZPDN-UHFFFAOYSA-N	Mefloquine	4046	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
CHEMBL439	approved	DB00359	SEEPANYCNGTZFQ-UHFFFAOYSA-N	Sulfadiazine	5215	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
CHEMBL1201774	approved	DB00360	FNKQXYHWGSIFBK-RPDRRWSUSA-N	Sapropterin	44257	CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O
CHEMBL553025	approved	DB00361	GBABOYUKABKIAF-IELIFDKJSA-N	Vinorelbine	44424639	CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
CHEMBL264241	approved	DB00362	JHVAMHSQVVQIOT-MFAJLEFUSA-N	Anidulafungin	166548	CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)O)O
CHEMBL42	approved	DB00363	QZUDBNBUXVUHMW-UHFFFAOYSA-N	Clozapine	2818	CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
CHEMBL2029132	approved	DB00364	MNQYNQBOVCBZIQ-JQOFMKNESA-A	Sucralfate	70789197	C(C1C(C(C(C(O1)OC2(C(C(C(O2)OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O
CHEMBL583	approved	DB00365	AIJTTZAVMXIJGM-UHFFFAOYSA-N	Grepafloxacin	72474	CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F
CHEMBL1004	approved	DB00366	HCFDWZZGGLSKEP-UHFFFAOYSA-N	Doxylamine	3162	CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
CHEMBL1389	approved	DB00367	WWYNJERNGUHSAO-XUDSTZEESA-N	Levonorgestrel	13109	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
CHEMBL1437	approved	DB00368	SFLSHLFXELFNJZ-QMMMGPOBSA-N	Norepinephrine	439260	C1=CC(=C(C=C1C(CN)O)O)O
