pubchem_id	drugbank_id	chembl_id	name	drug_group	smiles
6234	DB00260	CHEMBL771	Cycloserine	approved	N[C@@H]1CONC1=O
2182	DB00261	CHEMBL760	Anagrelide	approved	ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl
2578	DB00262	CHEMBL513	Carmustine	approved	ClCCNC(=O)N(CCCl)N=O
5344	DB00263	CHEMBL453	Sulfisoxazole	approved	CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
4171	DB00264	CHEMBL13	Metoprolol	approved	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
2883	DB00265	CHEMBL1200709	Crotamiton	approved	CCN(C(=O)C=CC)C1=CC=CC=C1C
54676038	DB00266	CHEMBL1466	Dicoumarol	approved	OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2
9570757	DB00267	CHEMBL1201224	Cefmenoxime	approved	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
5095	DB00268	CHEMBL589	Ropinirole	approved	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
11289	DB00269	CHEMBL1200761	Chlorotrianisene	investigational	COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
3784	DB00270	CHEMBL1648	Isradipine	approved	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C
2140	DB00271	CHEMBL1201220	Diatrizoate	approved	CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
7741	DB00272	CHEMBL1201323	Betazole	approved	NCCC1=CC=NN1
5284627	DB00273	CHEMBL220492	Topiramate	approved	[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
42008	DB00274	CHEMBL1201195	Cefmetazole	approved	[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O
158781	DB00275	CHEMBL1516	Olmesartan	approved	CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
2179	DB00276	CHEMBL43	Amsacrine	approved	COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1
2153	DB00277	CHEMBL190	Theophylline	approved	CN1C2=C(NC=N2)C(=O)N(C)C1=O
152951	DB00278	CHEMBL1166	Argatroban	approved	C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2
5920	DB00279	CHEMBL1544	Liothyronine	approved	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O
3114	DB00280	CHEMBL517	Disopyramide	approved	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C
3676	DB00281	CHEMBL79	Lidocaine	approved	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C
4674	DB00282	CHEMBL834	Pamidronic acid	approved	NCCC(O)(P(O)(O)=O)P(O)(O)=O
26987	DB00283	CHEMBL1626	Clemastine	approved	CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
9811704	DB00284	CHEMBL1566	Acarbose	approved	[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O
5656	DB00285	CHEMBL637	Venlafaxine	approved	COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
	DB00286	CHEMBL2106240	Conjugated estrogens	approved	
5282226	DB00287	CHEMBL1200799	Travoprost	approved	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
443958	DB00288	CHEMBL1200732	Amcinonide	approved	[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
54841	DB00289	CHEMBL641	Atomoxetine	approved	CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1
5360373	DB00290	CHEMBL403664	Bleomycin	approved	C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C
2708	DB00291	CHEMBL515	Chlorambucil	approved	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
667484	DB00292	CHEMBL681	Etomidate	approved	CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
104758	DB00293	CHEMBL225071	Raltitrexed	approved	CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
6917715	DB00294	CHEMBL1531	Etonogestrel	approved	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
5288826	DB00295	CHEMBL70	Morphine	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
175805	DB00296	CHEMBL1077896	Ropivacaine	approved	CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
2474	DB00297	CHEMBL1098	Bupivacaine	approved	CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
3033538	DB00298	CHEMBL1201216	Dapiprazole	approved	CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1
4725	DB00299	CHEMBL1540	Penciclovir	approved	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2
5481350	DB00300	CHEMBL1538	Tenofovir disoproxil	approved	[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C
21319	DB00301	CHEMBL222645	Flucloxacillin	approved	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O
5526	DB00302	CHEMBL877	Tranexamic acid	approved	NC[C@H]1CC[C@@H](CC1)C(O)=O
150610	DB00303	CHEMBL1359	Ertapenem	approved	[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
40973	DB00304	CHEMBL1533	Desogestrel	approved	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
5746	DB00305	CHEMBL105	Mitomycin	approved	CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O
8275	DB00306	CHEMBL1200802	Talbutal	approved	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
82146	DB00307	CHEMBL1023	Bexarotene	approved	CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C
60753	DB00308	CHEMBL533	Ibutilide	approved	CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
40839	DB00309	CHEMBL219146	Vindesine	approved	[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@@H]5C[N@@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O
2732	DB00310	CHEMBL1055	Chlorthalidone	approved	NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
3295	DB00311	CHEMBL18	Ethoxzolamide	withdrawn	CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O
4737	DB00312	CHEMBL448	Pentobarbital	approved	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
3121	DB00313	CHEMBL109	Valproic Acid	approved	CCCC(CCC)C(O)=O
3000502	DB00314	CHEMBL2303634	Capreomycin	approved	[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O
60857	DB00315	CHEMBL1185	Zolmitriptan	approved	CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12
1983	DB00316	CHEMBL112	Acetaminophen	approved	CC(=O)NC1=CC=C(O)C=C1
123631	DB00317	CHEMBL939	Gefitinib	approved	COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1
5284371	DB00318	CHEMBL485	Codeine	approved	[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC
43672	DB00319	CHEMBL702	Piperacillin	approved	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
10531	DB00320	CHEMBL1732	Dihydroergotamine	approved	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
2160	DB00321	CHEMBL629	Amitriptyline	approved	CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
5790	DB00322	CHEMBL917	Floxuridine	approved	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O
4659569	DB00323	CHEMBL1324	Tolcapone	approved	CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
9878	DB00324	CHEMBL1200600	Fluorometholone	approved	[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
11963622	DB00325	CHEMBL2097081	Nitroprusside	approved	O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
62859	DB00326	CHEMBL1237066	Calcium glucoheptonate	approved	[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
5284570	DB00327	CHEMBL398707	Hydromorphone	approved	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
3715	DB00328	CHEMBL6	Indometacin	approved	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
14052	DB00330	CHEMBL44884	Ethambutol	approved	CC[C@@H](CO)NCCN[C@@H](CC)CO
4091	DB00331	CHEMBL1431	Metformin	approved	CN(C)C(=N)NC(N)=N
657308	DB00332	CHEMBL1621597	Ipratropium	approved	[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C
4095	DB00333	CHEMBL651	Methadone	approved	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
4585	DB00334	CHEMBL715	Olanzapine	approved	CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
2249	DB00335	CHEMBL24	Atenolol	approved	CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1
5447130	DB00336	CHEMBL869	Nitrofural	approved	NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
6509979	DB00337	CHEMBL1200686	Pimecrolimus	approved	[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC
4594	DB00338	CHEMBL1503	Omeprazole	approved	COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
1046	DB00339	CHEMBL614	Pyrazinamide	approved	NC(=O)C1=NC=CN=C1
4167	DB00340	CHEMBL1201342	Metixene	approved	CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
2678	DB00341	CHEMBL1000	Cetirizine	approved	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
5405	DB00342	CHEMBL17157	Terfenadine	approved	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
39186	DB00343	CHEMBL23	Diltiazem	approved	COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
4976	DB00344	CHEMBL668	Protriptyline	approved	CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
2148	DB00345	CHEMBL463	Aminohippuric acid	approved	NC1=CC=C(C=C1)C(=O)NCC(O)=O
2092	DB00346	CHEMBL709	Alfuzosin	approved	COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
5576	DB00347	CHEMBL695	Trimethadione	approved	CN1C(=O)OC(C)(C)C1=O
115355	DB00348	CHEMBL1337	Nitisinone	approved	[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
2789	DB00349	CHEMBL70418	Clobazam	approved	CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O
4201	DB00350	CHEMBL802	Minoxidil	approved	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
11683	DB00351	CHEMBL1201139	Megestrol acetate	approved	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
2723601	DB00352	CHEMBL727	Tioguanine	approved	NC1=NC(=S)C2=C(N1)N=CN2
8226	DB00353	CHEMBL1201356	Methylergometrine	approved	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
6729	DB00354	CHEMBL1201271	Buclizine	approved	CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1
9568617	DB00355	CHEMBL158	Aztreonam	approved	C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O
2733	DB00356	CHEMBL1371	Chlorzoxazone	approved	ClC1=CC2=C(OC(=O)N2)C=C1
2145	DB00357	CHEMBL488	Aminoglutethimide	approved	CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1
4046	DB00358	CHEMBL416956	Mefloquine	approved	OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
5215	DB00359	CHEMBL439	Sulfadiazine	approved	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
44257	DB00360	CHEMBL1201774	Sapropterin	approved	[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O
44424639	DB00361	CHEMBL553025	Vinorelbine	approved	[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC
166548	DB00362	CHEMBL264241	Anidulafungin	approved	[H][C@]1(NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O
2818	DB00363	CHEMBL42	Clozapine	approved	CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12
70789197	DB00364	CHEMBL2029132	Sucralfate	approved	O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
72474	DB00365	CHEMBL583	Grepafloxacin	approved	CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O
3162	DB00366	CHEMBL1004	Doxylamine	approved	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
13109	DB00367	CHEMBL1389	Levonorgestrel	approved	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
439260	DB00368	CHEMBL1437	Norepinephrine	approved	NC[C@H](O)C1=CC(O)=C(O)C=C1
60613	DB00369	CHEMBL152	Cidofovir	approved	NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
4205	DB00370	CHEMBL654	Mirtazapine	approved	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
4064	DB00371	CHEMBL979	Meprobamate	approved	CCCC(C)(COC(N)=O)COC(N)=O
5440	DB00372	CHEMBL1378	Thiethylperazine	approved	CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
33624	DB00373	CHEMBL499	Timolol	approved	[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1
6918140	DB00374	CHEMBL1237119	Treprostinil	approved	[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
62816	DB00375	CHEMBL1909303	Colestipol	approved	C1C(O1)CCl.C(CNCCNCCNCCN)N
5572	DB00376	CHEMBL1490	Trihexyphenidyl	approved	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
6337614	DB00377	CHEMBL1189679	Palonosetron	approved	[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2
9051	DB00378	CHEMBL1200853	Dydrogesterone	approved	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C
4178	DB00379	CHEMBL558	Mexiletine	approved	CC(N)COC1=C(C)C=CC=C1C
71384	DB00380	CHEMBL1738	Dexrazoxane	approved	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
2162	DB00381	CHEMBL1491	Amlodipine	approved	CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC
1935	DB00382	CHEMBL95	Tacrine	approved	NC1=C2CCCCC2=NC2=CC=CC=C12
4642	DB00383	CHEMBL1495	Oxyphencyclimine	approved	CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
5546	DB00384	CHEMBL585	Triamterene	approved	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
454216	DB00385	CHEMBL1096885	Valrubicin	approved	[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)COC(=O)CCCC)O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1
4919	DB00387	CHEMBL86715	Procyclidine	approved	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
6041	DB00388	CHEMBL1215	Phenylephrine	approved	CNC[C@H](O)C1=CC(O)=CC=C1
31072	DB00389	CHEMBL508102	Carbimazole	approved	CCOC(=O)N1C=CN(C)C1=S
2724385	DB00390	CHEMBL1751	Digoxin	approved	[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1
5355	DB00391	CHEMBL26	Sulpiride	approved	CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
3290	DB00392	CHEMBL1206	Profenamine	approved	CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
4497	DB00393	CHEMBL1428	Nimodipine	approved	COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
21700	DB00394	CHEMBL1200500	Beclomethasone dipropionate	approved	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
2576	DB00395	CHEMBL1233	Carisoprodol	approved	CCCC(C)(COC(N)=O)COC(=O)NC(C)C
5994	DB00396	CHEMBL103	Progesterone	approved	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
26934	DB00397	CHEMBL136560	Phenylpropanolamine	approved	[H][C@@](C)(N)[C@]([H])(O)C1=CC=CC=C1
216239	DB00398	CHEMBL1336	Sorafenib	approved	CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
68740	DB00399	CHEMBL924	Zoledronic acid	approved	OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
441140	DB00400	CHEMBL562	Griseofulvin	approved	COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC
4499	DB00401	CHEMBL1726	Nisoldipine	approved	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
969472	DB00402	CHEMBL1522	Eszopiclone	approved	CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
16129675	DB00403	CHEMBL1201355	Ceruletide	approved	[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
2118	DB00404	CHEMBL661	Alprazolam	approved	CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
16960	DB00405	CHEMBL1201287	Dexbrompheniramine	approved	CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1
3468	DB00406	CHEMBL459265	Gentian violet cation	approved	CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C
	DB00407		Ardeparin	approved	
3964	DB00408	CHEMBL831	Loxapine	approved	CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
54477	DB00409	CHEMBL22242	Remoxipride	approved	CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
446596	DB00410	CHEMBL719	Mupirocin	approved	C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
5831	DB00411	CHEMBL965	Carbamoylcholine	approved	C[N+](C)(C)CCOC(N)=O
77999	DB00412	CHEMBL121	Rosiglitazone	approved	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
119570	DB00413	CHEMBL301265	Pramipexole	approved	CCCN[C@H]1CCC2=C(C1)SC(N)=N2
1989	DB00414	CHEMBL1589	Acetohexamide	approved	CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
6249	DB00415	CHEMBL174	Ampicillin	approved	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
24244	DB00416	CHEMBL1739	Metocurine Iodide	approved	[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
6869	DB00417	CHEMBL615	Phenoxymethylpenicillin	approved	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O
5193	DB00418	CHEMBL447	Secobarbital	approved	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
51634	DB00419	CHEMBL1029	Miglustat	approved	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
4926	DB00420	CHEMBL564	Promazine	approved	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
5833	DB00421	CHEMBL1393	Spironolactone	approved	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
4158	DB00422	CHEMBL796	Methylphenidate	approved	COC(=O)C(C1CCCCN1)C1=CC=CC=C1
4107	DB00423	CHEMBL1201117	Methocarbamol	approved	COC1=C(OCC(O)COC(N)=O)C=CC=C1
154417	DB00424	CHEMBL1331216	Hyoscyamine	approved	CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
5732	DB00425	CHEMBL911	Zolpidem	approved	CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1
3324	DB00426	CHEMBL880	Famciclovir	approved	CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O
