PubchemID,Smiles,DrugbankID
4976,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,Protriptyline
2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Aminohippurate
2092,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,Alfuzosin
5576,CC1(C(=O)N(C(=O)O1)C)C,Trimethadione
115355,C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],Nitisinone
2789,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Clobazam
4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,Minoxidil
200136,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C,Megestrol acetate
2723601,C1=NC2=C(N1)C(=S)N=C(N2)N,Tioguanine
8226,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,Methylergometrine
6729,CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1,Buclizine
2733,C1=CC2=C(C=C1Cl)NC(=O)O2,Chlorzoxazone
2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,Aminoglutethimide
4046,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,Mefloquine
5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Sulfadiazine
135402045,CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2,Tetrahydrobiopterin
44424639,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,Vinorelbine
166548,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)O)O,Anidulafungin
135398737,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,Clozapine
70789197,O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,Sucralfate
72474,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,Grepafloxacin
3162,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,Doxylamine
439260,NC[C@H](O)C1=CC(O)=C(O)C=C1,Norepinephrine
60613,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,Cidofovir
4205,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,Mirtazapine
4064,CCCC(C)(COC(=O)N)COC(=O)N,Meprobamate
5440,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,Thiethylperazine
5478,CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,Timolol
6918140,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,Treprostinil
62816,C1C(O1)CCl.C(CNCCNCCNCCN)N,Colestipol
5572,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,Trihexyphenidyl
148211,C1CC2CN(C(=O)C3=C2C(=CC=C3)C1)C4CN5CCC4CC5,Palonosetron
9051,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,Dydrogesterone
4178,CC1=C(C(=CC=C1)C)OCC(C)N,Mexiletine
71384,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,Dexrazoxane
2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Amlodipine
1935,NC1=C2CCCCC2=NC2=CC=CC=C12,Tacrine
4642,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,Oxyphencyclimine
5546,C1=CC=C(C=C1)C2=NC3=C(N=C2N)N=C(N=C3N)N,Triamterene
41744,CCCCC(=O)OCC(=O)C1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=C(C3=O)C(=CC=C4)OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,Valrubicin
4919,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,Procyclidine
6041,CNC[C@H](O)C1=CC(O)=CC=C1,Phenylephrine
31072,CCOC(=O)N1C=CN(C1=S)C,Carbimazole
2724385,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,Digoxin
5355,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,Sulpiride
3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,Ethopropazine
4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,Nimodipine
21700,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Beclomethasone
2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,Carisoprodol
5994,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Progesterone
26934,C[C@@H](N)[C@@H](O)C1=CC=CC=C1,Phenylpropanolamine
216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Sorafenib
68740,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,Zoledronate
441140,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,Griseofulvin
4499,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Nisoldipine
969472,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,Eszopiclone
16129675,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Ceruletide
2118,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,Alprazolam
16960,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,Dexbrompheniramine
3468,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Gentian Violet
772,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,"Ardeparin', 'Enoxaparin"
3964,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Loxapine
54477,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,Remoxipride
446596,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,Mupirocin
5831,[Cl-].C[N+](C)(C)CCOC(N)=O,Carbachol
77999,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Rosiglitazone
119570,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Pramipexole
1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,Acetohexamide
6249,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,Ampicillin
24244,[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,Metocurine Iodide
6869,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,Penicillin V
5193,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,Secobarbital
51634,CCCCN1CC(C(C(C1CO)O)O)O,Miglustat
4926,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,Promazine
5833,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,Spironolactone
4158,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,Methylphenidate
4107,COC1=CC=CC=C1OCC(COC(=O)N)O,Methocarbamol
154417,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,Hyoscyamine
5732,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,Zolpidem
3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,Famciclovir
29327,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,Streptozocin
636405,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C(O)=O,Cefpiramide
727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,Lindane
6256,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,Trifluridine
4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,Prochlorperazine
2913,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,Cyproheptadine
945,[N]=O,Nitric Oxide
2315,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,Bendroflumethiazide
135401907,O=C1N=CN=C2NNC=C12,Allopurinol
446156,COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(C(C)C)N=C1C(C)C,Cerivastatin
5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Trimethoprim
60750,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Gemcitabine
135398508,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C,Entecavir
9782,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Betamethasone
34698,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])COC(O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1,Teniposide
41867,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,Epirubicin
5959,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,Chloramphenicol
5284585,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,Loracarbef
3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Lansoprazole
3105,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,Dipivefrin
3168,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,Droperidol
5819,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,Levothyroxine
8378,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,"Framycetin', 'Neomycin"
54680675,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(=O)NCO)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC(Cl)=C1[C@@]3(C)O,Clomocycline
4058,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,Pethidine
3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,Loratadine
6024,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C(O)=O,Cefalotin
4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,Prazosin
3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Imipramine
5284513,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,Acitretin
4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,Nabumetone
23724781,[Br-].[H][C@]12C[C@@H](C[C@@]([H])(C3OC13)[N+]2(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,Methylscopolamine bromide
4099,CCC1(CC)C(=O)NC(=O)N(C)C1=O,Metharbital
5248,CCCCCCCCCCCCCCOS(=O)(=O)O,Sodium Tetradecyl Sulfate
3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,Ketorolac
31304,[H][C@@]12OC(=O)[C@@]34OC3C[C@@](O)(C3[C@@H](C1OC3=O)C(C)=C)[C@@]24C.[H][C@@]12C[C@@]3(O)C4[C@@H](C(OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)(C)O,Picrotoxin
3229,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,Enoxacin
3034034,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,Quinine
16078,[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1,Dronabinol
5281040,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,Montelukast
3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,Fluoxetine
10770,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1,Hexylcaine
60835,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,Duloxetine
2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Chlorpromazine
5071,CC(C12CC3CC(C1)CC(C3)C2)N,Rimantadine
37768,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,Amikacin
216326,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,Lenalidomide
5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Raloxifene
2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,Celecoxib
6172,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,Gallamine Triethiodide
2435,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,Brimonidine
18381,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,Dicloxacillin
5284592,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,Nabilone
51081,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,Pefloxacin
2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,Altretamine
5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,Sotalol
2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,Buspirone
441314,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglitol
55891,CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,Fosinopril
35370,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Zidovudine
444031,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,Darifenacin
5284603,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,Oxycodone
4760,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,Phenindione
3397,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,Flutamide
5509,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,Tolmetin
3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,Haloperidol
392622,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Ritonavir
5359371,[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2,Levallorphan
20299,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1,Tridihexethyl
41684,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],Nitazoxanide
5568,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,Triflupromazine
8730,N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,Dextrothyroxine
5284512,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(C)=O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1,Acetyldigitoxin
14969,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2,Vancomycin
564,C(CCC(=O)O)CCN,Aminocaproic Acid
5360696,[H][C@]12CC3=C(C=C(OC)C=C3)[C@@]3(CCCC[C@]13[H])CCN2C,Dextromethorphan
2767,[NH2-].[NH2-].Cl[Pt+2]Cl,Cisplatin
517273,O.O=[Si]=O.O=[Al]O[Al]=O,Bentoquatam
21867154,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,Anisotropine Methylbromide
2082,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Albendazole
5484727,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,Trandolapril
2826718,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN,Caspofungin
2583,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O,Carteolol
6957673,OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1,Bentiromide
449171,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O,Alitretinoin
4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,Metolazone
5510,CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1,Tolnaftate
9887053,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,Oxaliplatin
3025,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,Cinchocaine
65866,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,Lercanidipine
3415,OC(=O)P(O)(O)=O,Foscarnet
2907,C1CNP(=O)(OC1)N(CCCl)CCCl,Cyclophosphamide
4060,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,Mephenytoin
5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,Rofecoxib
25210,COC(CNC(N)=O)C[Hg]Cl,Chlormerodrin
3520,C(=N)(N)N,Guanidine
2764,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,"Ciprofloxacin', '99mTc-ciprofloxacin"
444013,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],Gadoversetamide
3005573,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,Toremifene
4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,Nortriptyline
5978,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,Vincristine
5362124,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O,Benazepril
2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Amoxapine
3385,C1=C(C(=O)NC(=O)N1)F,Fluorouracil
4991,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,Pyridostigmine
37632,CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,Adinazolam
5311067,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Desoximetasone
2266,C(CCCC(=O)O)CCCC(=O)O,Azelaic Acid
5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,Zafirlukast
657298,CCCC1=CC(=O)NC(=S)N1,Propylthiouracil
1990,CC(=O)NO,Acetohydroxamic Acid
439693,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O,Pentostatin
4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,Methoxsalen
54676228,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,Piroxicam
3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,Lamotrigine
6432,C(C(F)(F)F)(C(F)(F)F)(F)F,Perflutren
3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Hydroxyzine
60855,[H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Zanamivir
104865,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,Bosentan
54686904,[H][C@@]12CC3=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,Tigecycline
3156,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,Doxapram
2343,NS(=O)(=O)C1=C(Cl)C=C2NC(CSCC3=CC=CC=C3)=NS(=O)(=O)C2=C1,Benzthiazide
126941,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Methotrexate
2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,Carbamazepine
